ID,y_trust,c_age,c_male,c_education,c_income,x_threat
6786,NA,NA,NA,NA,NA,NA
6787,NA,NA,NA,NA,NA,NA
6788,NA,NA,NA,NA,NA,NA
6789,NA,NA,NA,NA,NA,NA
6790,NA,NA,NA,NA,NA,NA
6791,NA,NA,NA,NA,NA,NA
6792,NA,NA,NA,NA,NA,NA
6793,8,NA,NA,NA,NA,0
6794,NA,NA,NA,NA,NA,NA
6795,NA,NA,NA,NA,NA,NA
6796,NA,NA,NA,NA,NA,NA
6797,NA,NA,NA,NA,NA,NA
6798,8,48,0,7,NA,0
6799,NA,NA,NA,NA,NA,NA
6800,NA,NA,NA,NA,NA,NA
6801,NA,NA,NA,NA,NA,NA
6802,NA,NA,NA,NA,NA,NA
6803,NA,NA,NA,NA,NA,NA
6804,NA,NA,NA,NA,NA,NA
6805,NA,NA,NA,NA,NA,NA
6806,1,68,0,9,NA,0
6807,NA,NA,NA,NA,NA,NA
6808,8,NA,NA,NA,NA,0
6809,NA,NA,NA,NA,NA,NA
6810,7,63,0,7,1,0
6811,NA,NA,NA,NA,NA,NA
6812,NA,NA,NA,NA,NA,NA
6813,NA,44,1,1,NA,NA
6814,9,38,0,4,NA,0
6815,6,20,0,4,0,1
6816,NA,18,0,0,NA,NA
6817,NA,12,0,0,NA,NA
6818,NA,9,1,0,NA,NA
6819,NA,NA,NA,NA,NA,NA
6820,NA,NA,NA,NA,NA,NA
6821,NA,NA,NA,NA,NA,NA
6822,NA,NA,NA,NA,NA,NA
6823,5,74,1,9,NA,0
6824,NA,72,0,5,NA,NA
6825,9,62,1,8,3,0
6826,8,58,0,4,NA,0
6827,NA,28,0,5,1,NA
6828,9,26,1,10,2,0
6829,7,NA,NA,NA,NA,1
6830,NA,NA,NA,NA,NA,NA
6831,NA,NA,NA,NA,NA,NA
6832,NA,NA,NA,NA,NA,NA
6833,NA,NA,NA,NA,NA,NA
6834,NA,NA,NA,NA,NA,NA
6835,8,41,1,10,1,0
6836,NA,NA,NA,NA,NA,NA
6837,NA,NA,NA,NA,NA,NA
6838,NA,NA,NA,NA,NA,NA
6839,NA,NA,NA,NA,NA,NA
6840,3,26,1,5,2,0
6841,NA,NA,NA,NA,NA,NA
6842,8,53,1,1,3,0
6843,9,47,0,6,0,0
6844,NA,19,0,1,0,NA
6845,9,18,1,0,NA,1
6846,8,59,0,6,3,0
6847,NA,NA,NA,NA,NA,NA
6848,NA,NA,NA,NA,NA,NA
6849,NA,NA,NA,NA,NA,NA
6850,NA,NA,NA,NA,NA,NA
6851,NA,NA,NA,NA,NA,NA
6852,NA,NA,NA,NA,NA,NA
6853,0,39,1,7,NA,0
6854,8,40,0,7,NA,0
6855,NA,37,1,10,NA,NA
6856,7,62,0,5,NA,0
6857,NA,NA,NA,NA,NA,NA
6858,NA,NA,NA,NA,NA,NA
6859,NA,NA,NA,NA,NA,NA
6860,NA,NA,NA,NA,NA,NA
6861,NA,NA,NA,NA,NA,NA
6862,NA,NA,NA,NA,NA,NA
6863,NA,NA,NA,NA,NA,NA
6864,NA,NA,NA,NA,NA,NA
6865,6,40,1,7,1,0
6866,NA,40,0,4,NA,NA
6867,NA,13,1,0,NA,NA
6868,NA,12,1,0,NA,NA
6869,NA,10,0,0,NA,NA
6870,NA,8,1,0,NA,NA
6871,NA,NA,NA,NA,NA,NA
6872,5,68,1,3,NA,0
6873,6,63,0,1,NA,0
6874,NA,NA,NA,NA,NA,NA
6875,NA,NA,NA,NA,NA,NA
6876,NA,NA,NA,NA,NA,NA
6877,NA,NA,NA,NA,NA,NA
6878,0,71,0,4,NA,0
6879,NA,NA,NA,NA,NA,NA
6880,NA,NA,NA,NA,NA,NA
6881,NA,NA,NA,NA,NA,NA
6882,NA,NA,NA,NA,NA,NA
6883,NA,NA,NA,NA,NA,NA
6884,NA,47,1,5,NA,NA
6885,NA,45,0,4,NA,NA
6886,NA,20,0,10,NA,NA
6887,NA,16,1,4,NA,NA
6888,NA,NA,NA,NA,NA,NA
6889,NA,NA,NA,NA,NA,NA
6890,NA,NA,NA,NA,NA,NA
6891,NA,NA,NA,NA,NA,NA
6892,NA,NA,NA,NA,NA,NA
6893,NA,NA,NA,NA,NA,NA
6894,NA,NA,NA,NA,NA,NA
6895,6,41,0,4,NA,0
6896,7,41,1,4,NA,0
6897,NA,11,0,0,NA,NA
6898,NA,9,1,0,NA,NA
6899,NA,NA,NA,NA,NA,NA
6900,NA,NA,NA,NA,NA,NA
6901,NA,NA,NA,NA,NA,NA
6902,NA,NA,NA,NA,NA,NA
6903,7,46,1,10,3,0
6904,NA,NA,NA,NA,NA,NA
6905,NA,20,1,1,NA,NA
6906,NA,15,1,0,NA,NA
6907,NA,13,1,0,NA,NA
6908,NA,NA,NA,NA,NA,NA
6909,NA,NA,NA,NA,NA,NA
6910,NA,NA,NA,NA,NA,NA
6911,NA,NA,NA,NA,NA,NA
6912,NA,NA,NA,NA,NA,NA
6913,NA,NA,NA,NA,NA,NA
6914,NA,NA,NA,NA,NA,NA
6915,NA,NA,NA,NA,NA,NA
6916,NA,NA,NA,NA,NA,NA
6917,NA,NA,NA,NA,NA,NA
6918,NA,NA,NA,NA,NA,NA
6919,NA,NA,NA,NA,NA,NA
6920,5,45,1,9,3,0
6921,8,41,0,7,1,0
6922,8,58,0,4,0,0
6923,NA,NA,NA,NA,NA,NA
6924,NA,NA,NA,NA,NA,NA
6925,NA,NA,NA,NA,NA,NA
6926,NA,NA,NA,NA,NA,NA
6927,NA,NA,NA,NA,NA,NA
6928,NA,NA,NA,NA,NA,NA
6929,NA,60,1,10,NA,NA
6930,NA,57,0,10,NA,NA
6931,NA,NA,NA,NA,NA,NA
6932,NA,27,0,6,2,NA
6933,NA,NA,NA,NA,NA,NA
6934,0,67,1,4,NA,0
6935,NA,66,0,2,NA,NA
6936,NA,NA,NA,NA,NA,NA
6937,NA,NA,NA,NA,NA,NA
6938,NA,NA,NA,NA,NA,NA
6939,NA,NA,NA,NA,NA,NA
6940,NA,NA,NA,NA,NA,NA
6941,NA,NA,NA,NA,NA,NA
6942,NA,NA,NA,NA,NA,NA
6943,NA,NA,NA,NA,NA,NA
6944,7,68,0,2,NA,0
6945,6,46,1,4,NA,0
6946,0,43,0,5,1,0
6947,5,19,0,6,NA,0
6948,NA,17,1,1,NA,NA
6949,6,53,0,4,3,0
6950,5,24,1,6,NA,0
6951,NA,NA,NA,NA,NA,NA
6952,NA,NA,NA,NA,NA,NA
6953,NA,NA,NA,NA,NA,NA
6954,NA,NA,NA,NA,NA,NA
6955,NA,NA,NA,NA,NA,NA
6956,3,50,0,9,1,1
6957,5,13,0,0,NA,0
6958,NA,NA,NA,NA,NA,NA
6959,NA,NA,NA,NA,NA,NA
6960,7,44,1,10,3,0
6961,9,40,0,9,1,0
6962,NA,9,0,0,NA,NA
6963,NA,7,0,0,NA,NA
6964,NA,NA,NA,NA,NA,NA
6965,NA,NA,NA,NA,NA,NA
6966,NA,NA,NA,NA,NA,NA
6967,NA,NA,NA,NA,NA,NA
6968,NA,NA,NA,NA,NA,NA
6969,NA,NA,NA,NA,NA,NA
6970,NA,42,1,9,NA,NA
6971,7,40,0,10,0,0
6972,NA,6,1,0,NA,NA
6973,NA,72,0,1,NA,NA
6974,3,39,1,1,1,0
6975,NA,NA,NA,NA,NA,NA
6976,NA,NA,NA,NA,NA,NA
6977,3,40,1,4,NA,1
6978,4,35,0,1,0,0
6979,NA,6,0,0,NA,NA
6980,5,36,1,10,3,0
6981,NA,NA,NA,NA,NA,NA
6982,NA,NA,NA,NA,NA,NA
6983,NA,NA,NA,NA,NA,NA
6984,NA,NA,NA,NA,NA,NA
6985,6,59,1,7,3,0
6986,10,60,0,5,NA,0
6987,NA,NA,NA,NA,NA,NA
6988,NA,NA,NA,NA,NA,NA
6989,NA,NA,NA,NA,NA,NA
6990,NA,NA,NA,NA,NA,NA
6991,NA,NA,NA,NA,NA,NA
6992,NA,NA,NA,NA,NA,NA
6993,NA,NA,NA,NA,NA,NA
6994,NA,48,1,4,NA,NA
6995,4,44,0,6,NA,0
6996,NA,8,1,0,NA,NA
6997,5,47,0,6,3,0
6998,6,30,1,4,2,0
6999,NA,NA,NA,NA,NA,NA
7000,NA,NA,NA,NA,NA,NA
7001,NA,48,1,4,NA,NA
7002,NA,NA,NA,NA,NA,NA
7003,NA,NA,NA,NA,NA,NA
7004,8,NA,NA,NA,NA,0
7005,NA,53,1,10,NA,NA
7006,9,50,0,7,1,0
7007,NA,NA,NA,NA,NA,NA
7008,NA,NA,NA,NA,NA,NA
7009,NA,NA,NA,NA,NA,NA
7010,NA,19,1,1,NA,NA
7011,9,80,1,1,NA,0
7012,NA,77,0,1,NA,NA
7013,8,NA,NA,NA,NA,0
7014,NA,NA,NA,NA,NA,NA
7015,8,65,1,4,NA,0
7016,10,59,0,6,1,0
7017,NA,53,0,4,NA,NA
7018,NA,NA,NA,NA,NA,NA
7019,NA,NA,NA,NA,NA,NA
7020,NA,22,0,4,1,NA
7021,NA,15,1,0,NA,NA
7022,NA,40,1,4,NA,NA
7023,5,36,0,6,0,0
7024,NA,11,0,NA,NA,NA
7025,NA,8,0,NA,NA,NA
7026,10,53,1,7,3,0
7027,NA,NA,NA,NA,NA,NA
7028,NA,NA,NA,NA,NA,NA
7029,NA,NA,NA,NA,NA,NA
7030,NA,NA,NA,NA,NA,NA
7031,NA,NA,NA,NA,NA,NA
7032,NA,57,1,9,NA,NA
7033,8,45,0,4,NA,0
7034,NA,15,1,0,NA,NA
7035,NA,13,1,0,NA,NA
7036,NA,57,0,9,NA,NA
7037,NA,NA,NA,NA,NA,NA
7038,NA,NA,NA,NA,NA,NA
7039,NA,NA,NA,NA,NA,NA
7040,7,49,0,4,0,0
7041,3,16,1,0,0,1
7042,5,14,0,0,NA,0
7043,NA,11,0,0,NA,NA
7044,10,NA,NA,NA,NA,0
7045,NA,NA,NA,NA,NA,NA
7046,NA,NA,NA,NA,NA,NA
7047,5,42,0,4,2,0
7048,NA,NA,NA,NA,NA,NA
7049,NA,87,0,7,NA,NA
7050,5,82,1,1,NA,0
7051,8,67,1,4,NA,0
7052,8,64,0,4,NA,0
7053,NA,NA,NA,NA,NA,NA
7054,NA,NA,NA,NA,NA,NA
7055,NA,NA,NA,NA,NA,NA
7056,8,54,1,4,3,0
7057,8,50,0,2,1,0
7058,NA,27,1,9,NA,NA
7059,NA,NA,NA,NA,NA,NA
7060,NA,NA,NA,NA,NA,NA
7061,NA,NA,NA,NA,NA,NA
7062,NA,48,0,10,NA,NA
7063,NA,17,1,6,NA,NA
7064,NA,11,0,0,NA,NA
7065,NA,NA,NA,NA,NA,NA
7066,NA,NA,NA,NA,NA,NA
7067,NA,NA,NA,NA,NA,NA
7068,8,55,0,5,2,0
7069,NA,NA,NA,NA,NA,NA
7070,9,22,0,3,NA,0
7071,5,19,0,0,0,0
7072,NA,NA,NA,NA,NA,NA
7073,NA,NA,NA,NA,NA,NA
7074,NA,NA,NA,NA,NA,NA
7075,NA,NA,NA,NA,NA,NA
7076,7,59,0,4,3,0
7077,5,40,1,4,1,0
7078,NA,NA,NA,NA,NA,NA
7079,NA,NA,NA,NA,NA,NA
7080,NA,NA,NA,NA,NA,NA
7081,NA,NA,NA,NA,NA,NA
7082,NA,NA,NA,NA,NA,NA
7083,0,NA,NA,NA,NA,0
7084,NA,77,1,9,NA,NA
7085,9,76,0,6,NA,0
7086,7,76,1,1,NA,0
7087,5,NA,NA,NA,NA,1
7088,NA,NA,NA,NA,NA,NA
7089,NA,47,1,4,NA,NA
7090,10,45,0,4,NA,0
7091,NA,21,1,NA,NA,NA
7092,NA,20,1,0,NA,NA
7093,NA,69,1,4,NA,NA
7094,5,67,0,2,NA,0
7095,8,80,0,2,NA,0
7096,NA,NA,NA,NA,NA,NA
7097,6,30,0,7,1,0
7098,5,29,1,8,1,0
7099,8,37,0,6,2,0
7100,8,38,0,7,2,1
7101,8,44,1,7,NA,0
7102,8,42,0,2,NA,1
7103,7,14,1,0,NA,0
7104,NA,12,1,0,NA,NA
7105,NA,11,0,0,NA,NA
7106,NA,54,1,9,NA,NA
7107,10,53,0,3,0,0
7108,5,22,0,6,0,0
7109,NA,19,0,6,NA,NA
7110,NA,78,0,4,NA,NA
7111,NA,NA,NA,NA,NA,NA
7112,NA,NA,NA,NA,NA,NA
7113,6,63,1,4,NA,0
7114,NA,35,1,1,NA,NA
7115,NA,NA,NA,NA,NA,NA
7116,NA,NA,NA,NA,NA,NA
7117,NA,NA,NA,NA,NA,NA
7118,5,49,1,7,1,0
7119,8,NA,NA,NA,NA,0
7120,NA,NA,NA,NA,NA,NA
7121,NA,NA,NA,NA,NA,NA
7122,NA,NA,NA,NA,NA,NA
7123,5,48,0,4,2,0
7124,NA,NA,NA,NA,NA,NA
7125,NA,NA,NA,NA,NA,NA
7126,7,39,1,9,NA,0
7127,8,33,1,10,3,0
7128,NA,57,1,0,NA,NA
7129,NA,54,0,1,NA,NA
7130,NA,21,0,4,1,NA
7131,2,53,1,4,2,0
7132,NA,51,0,1,NA,NA
7133,0,23,1,1,2,0
7134,10,22,1,1,NA,1
7135,5,17,0,0,NA,0
7136,NA,67,1,4,NA,NA
7137,7,64,0,1,NA,0
7138,6,54,0,4,NA,0
7139,4,81,0,10,NA,0
7140,NA,76,1,10,NA,NA
7141,5,58,0,2,0,1
7142,6,54,1,4,1,0
7143,8,36,1,9,1,0
7144,NA,33,0,10,NA,NA
7145,NA,NA,NA,NA,NA,NA
7146,7,67,0,2,NA,0
7147,9,66,1,4,NA,0
7148,NA,NA,NA,NA,NA,NA
7149,6,37,0,9,NA,0
7150,8,35,1,9,3,0
7151,NA,8,1,0,NA,NA
7152,NA,7,1,0,NA,NA
7153,NA,NA,NA,NA,NA,NA
7154,NA,NA,NA,NA,NA,NA
7155,NA,NA,NA,NA,NA,NA
7156,NA,NA,NA,NA,NA,NA
7157,NA,NA,NA,NA,NA,NA
7158,NA,NA,NA,NA,NA,NA
7159,NA,NA,NA,NA,NA,NA
7160,NA,NA,NA,NA,NA,NA
7161,NA,NA,NA,NA,NA,NA
7162,NA,NA,NA,NA,NA,NA
7163,NA,NA,NA,NA,NA,NA
7164,NA,NA,NA,NA,NA,NA
7165,NA,NA,NA,NA,NA,NA
7166,NA,NA,NA,NA,NA,NA
7167,NA,NA,NA,NA,NA,NA
7168,NA,NA,NA,NA,NA,NA
7169,NA,NA,NA,NA,NA,NA
7170,NA,NA,NA,NA,NA,NA
7171,8,59,0,9,1,1
7172,9,38,1,8,0,0
7173,6,50,1,4,NA,1
7174,NA,25,1,4,NA,NA
7175,NA,NA,NA,NA,NA,NA
7176,NA,NA,NA,NA,NA,NA
7177,NA,NA,NA,NA,NA,NA
7178,NA,NA,NA,NA,NA,NA
7179,5,45,0,5,1,0
7180,6,41,1,4,3,0
7181,NA,12,0,0,NA,NA
7182,NA,11,0,0,NA,NA
7183,NA,10,0,0,NA,NA
7184,NA,10,1,0,NA,NA
7185,NA,NA,NA,NA,NA,NA
7186,NA,NA,NA,NA,NA,NA
7187,7,45,1,10,3,0
7188,4,44,0,6,NA,0
7189,NA,12,0,0,NA,NA
7190,NA,8,0,0,NA,NA
7191,7,33,0,9,1,0
7192,6,71,0,4,NA,0
7193,10,66,1,9,NA,0
7194,NA,39,1,10,NA,NA
7195,NA,59,1,4,NA,NA
7196,7,57,0,4,NA,0
7197,NA,NA,NA,NA,NA,NA
7198,NA,19,0,0,NA,NA
7199,1,33,0,4,0,0
7200,NA,36,1,4,NA,NA
7201,NA,6,1,NA,NA,NA
7202,NA,NA,NA,NA,NA,NA
7203,NA,NA,NA,NA,NA,NA
7204,NA,NA,NA,NA,NA,NA
7205,NA,NA,NA,NA,NA,NA
7206,NA,NA,NA,NA,NA,NA
7207,6,38,1,4,2,0
7208,0,70,1,4,0,0
7209,4,69,0,4,NA,0
7210,NA,50,1,4,NA,NA
7211,9,43,0,4,2,0
7212,NA,NA,NA,NA,NA,NA
7213,NA,NA,NA,NA,NA,NA
7214,NA,NA,NA,NA,NA,NA
7215,7,66,0,10,0,0
7216,NA,NA,NA,NA,NA,NA
7217,NA,NA,NA,NA,NA,NA
7218,NA,NA,NA,NA,NA,NA
7219,NA,NA,NA,NA,NA,NA
7220,NA,NA,NA,NA,NA,NA
7221,8,61,1,10,3,0
7222,9,60,0,6,NA,0
7223,7,28,1,10,2,0
7224,9,25,0,6,0,1
7225,NA,46,1,6,3,NA
7226,8,43,0,10,NA,0
7227,NA,11,1,1,NA,NA
7228,NA,9,0,1,NA,NA
7229,NA,7,1,0,NA,NA
7230,NA,55,0,1,NA,NA
7231,NA,NA,NA,NA,NA,NA
7232,NA,NA,NA,NA,NA,NA
7233,5,NA,NA,NA,NA,0
7234,NA,NA,NA,NA,NA,NA
7235,8,44,0,4,2,0
7236,5,55,1,1,2,0
7237,NA,NA,NA,NA,NA,NA
7238,NA,NA,NA,NA,NA,NA
7239,NA,NA,NA,NA,NA,NA
7240,NA,NA,NA,NA,NA,NA
7241,NA,NA,NA,NA,NA,NA
7242,NA,NA,NA,NA,NA,NA
7243,NA,NA,NA,NA,NA,NA
7244,NA,NA,NA,NA,NA,NA
7245,6,62,1,4,NA,0
7246,8,60,0,5,1,0
7247,NA,NA,NA,NA,NA,NA
7248,NA,NA,NA,NA,NA,NA
7249,NA,NA,NA,NA,NA,NA
7250,NA,NA,NA,NA,NA,NA
7251,NA,NA,NA,NA,NA,NA
7252,7,58,0,4,3,0
7253,NA,NA,NA,NA,NA,NA
7254,NA,NA,NA,NA,NA,NA
7255,NA,NA,NA,NA,NA,NA
7256,NA,NA,NA,NA,NA,NA
7257,6,NA,NA,NA,NA,0
7258,NA,56,1,8,NA,NA
7259,NA,52,0,8,NA,NA
7260,NA,NA,NA,NA,NA,NA
7261,NA,NA,NA,NA,NA,NA
7262,NA,NA,NA,NA,NA,NA
7263,NA,NA,NA,NA,NA,NA
7264,NA,NA,NA,NA,NA,NA
7265,8,44,0,4,NA,0
7266,NA,NA,NA,NA,NA,NA
7267,5,15,0,0,NA,0
7268,NA,NA,NA,NA,NA,NA
7269,NA,NA,NA,NA,NA,NA
7270,NA,NA,NA,NA,NA,NA
7271,NA,NA,NA,NA,NA,NA
7272,NA,59,1,9,3,NA
7273,9,55,0,6,2,0
7274,NA,NA,NA,NA,NA,NA
7275,NA,NA,NA,NA,NA,NA
7276,NA,NA,NA,NA,NA,NA
7277,NA,NA,NA,NA,NA,NA
7278,NA,NA,NA,NA,NA,NA
7279,NA,NA,NA,NA,NA,NA
7280,NA,NA,NA,NA,NA,NA
7281,NA,NA,NA,NA,NA,NA
7282,NA,NA,NA,NA,NA,NA
7283,NA,NA,NA,NA,NA,NA
7284,6,72,1,4,NA,0
7285,5,58,0,4,0,0
7286,NA,57,1,9,3,NA
7287,NA,51,0,4,0,NA
7288,NA,17,0,0,0,NA
7289,NA,NA,NA,NA,NA,NA
7290,0,NA,NA,NA,NA,0
7291,NA,NA,NA,NA,NA,NA
7292,NA,NA,NA,NA,NA,NA
7293,NA,NA,NA,NA,NA,NA
7294,NA,NA,NA,NA,NA,NA
7295,NA,NA,NA,NA,NA,NA
7296,NA,NA,NA,NA,NA,NA
7297,NA,NA,NA,NA,NA,NA
7298,NA,NA,NA,NA,NA,NA
7299,5,56,1,10,3,1
7300,8,51,0,6,1,0
7301,5,16,1,1,0,0
7302,NA,11,0,0,NA,NA
7303,NA,11,1,0,NA,NA
7304,7,59,0,10,2,1
7305,NA,NA,NA,NA,NA,NA
7306,NA,NA,NA,NA,NA,NA
7307,NA,NA,NA,NA,NA,NA
7308,NA,NA,NA,NA,NA,NA
7309,8,53,0,7,2,1
7310,NA,NA,NA,NA,NA,NA
7311,NA,NA,NA,NA,NA,NA
7312,NA,NA,NA,NA,NA,NA
7313,NA,NA,NA,NA,NA,NA
7314,NA,NA,NA,NA,NA,NA
7315,NA,NA,NA,NA,NA,NA
7316,0,81,1,1,NA,0
7317,NA,NA,NA,NA,NA,NA
7318,NA,NA,NA,NA,NA,NA
7319,NA,NA,NA,NA,NA,NA
7320,NA,NA,NA,NA,NA,NA
7321,NA,NA,NA,NA,NA,NA
7322,NA,NA,NA,NA,NA,NA
7323,NA,NA,NA,NA,NA,NA
7324,NA,NA,NA,NA,NA,NA
7325,NA,NA,NA,NA,NA,NA
7326,4,55,0,7,1,0
7327,8,57,1,4,3,0
7328,8,45,0,4,1,0
7329,NA,NA,NA,NA,NA,NA
7330,NA,NA,NA,NA,NA,NA
7331,NA,NA,NA,NA,NA,NA
7332,NA,NA,NA,NA,NA,NA
7333,8,49,1,9,NA,0
7334,5,45,0,4,0,0
7335,NA,19,0,4,NA,NA
7336,NA,17,0,1,NA,NA
7337,NA,NA,NA,NA,NA,NA
7338,NA,NA,NA,NA,NA,NA
7339,NA,NA,NA,NA,NA,NA
7340,NA,NA,NA,NA,NA,NA
7341,NA,NA,NA,NA,NA,NA
7342,NA,NA,NA,NA,NA,NA
7343,NA,NA,NA,NA,NA,NA
7344,NA,NA,NA,NA,NA,NA
7345,4,44,0,6,1,0
7346,NA,NA,NA,NA,NA,NA
7347,NA,NA,NA,NA,NA,NA
7348,NA,NA,NA,NA,NA,NA
7349,NA,NA,NA,NA,NA,NA
7350,NA,NA,NA,NA,NA,NA
7351,7,47,1,4,3,0
7352,7,41,0,4,0,1
7353,7,14,1,NA,NA,0
7354,NA,12,1,NA,NA,NA
7355,NA,NA,NA,NA,NA,NA
7356,NA,NA,NA,NA,NA,NA
7357,NA,NA,NA,NA,NA,NA
7358,NA,NA,NA,NA,NA,NA
7359,NA,NA,NA,NA,NA,NA
7360,NA,NA,NA,NA,NA,NA
7361,9,51,0,4,2,0
7362,NA,NA,NA,NA,NA,NA
7363,NA,NA,NA,NA,NA,NA
7364,NA,NA,NA,NA,NA,NA
7365,NA,NA,NA,NA,NA,NA
7366,NA,NA,NA,NA,NA,NA
7367,NA,NA,NA,NA,NA,NA
7368,5,82,0,1,NA,0
7369,NA,NA,NA,NA,NA,NA
7370,NA,NA,NA,NA,NA,NA
7371,NA,NA,NA,NA,NA,NA
7372,8,46,1,8,3,0
7373,5,38,0,4,NA,0
7374,5,14,0,0,NA,0
7375,NA,11,0,0,NA,NA
7376,5,63,1,10,NA,0
7377,7,44,0,4,1,0
7378,NA,NA,NA,NA,NA,NA
7379,5,21,0,6,0,0
7380,7,19,0,6,0,0
7381,5,60,1,5,2,0
7382,NA,57,0,1,NA,NA
7383,5,62,0,4,NA,0
7384,NA,NA,NA,NA,NA,NA
7385,NA,NA,NA,NA,NA,NA
7386,NA,NA,NA,NA,NA,NA
7387,NA,NA,NA,NA,NA,NA
7388,NA,NA,NA,NA,NA,NA
7389,NA,NA,NA,NA,NA,NA
7390,NA,NA,NA,NA,NA,NA
7391,8,52,1,9,1,0
7392,NA,45,0,4,NA,NA
7393,7,22,1,0,1,0
7394,6,20,0,6,NA,0
7395,5,15,0,0,NA,1
7396,NA,11,1,0,NA,NA
7397,NA,36,1,4,NA,NA
7398,5,31,0,4,2,0
7399,6,65,1,5,NA,0
7400,NA,60,0,4,NA,NA
7401,NA,NA,NA,NA,NA,NA
7402,7,40,0,10,1,0
7403,NA,39,1,10,NA,NA
7404,NA,10,1,0,NA,NA
7405,NA,8,0,0,NA,NA
7406,NA,NA,NA,NA,NA,NA
7407,NA,NA,NA,NA,NA,NA
7408,NA,NA,NA,NA,NA,NA
7409,NA,NA,NA,NA,NA,NA
7410,NA,NA,NA,NA,NA,NA
7411,NA,NA,NA,NA,NA,NA
7412,8,NA,NA,NA,NA,0
7413,10,NA,NA,NA,NA,0
7414,NA,NA,NA,NA,NA,NA
7415,NA,NA,NA,NA,NA,NA
7416,NA,NA,NA,NA,NA,NA
7417,NA,NA,NA,NA,NA,NA
7418,NA,NA,NA,NA,NA,NA
7419,NA,NA,NA,NA,NA,NA
7420,NA,NA,NA,NA,NA,NA
7421,NA,NA,NA,NA,NA,NA
7422,NA,NA,NA,NA,NA,NA
7423,NA,NA,NA,NA,NA,NA
7424,NA,65,0,NA,NA,NA
7425,7,60,1,1,1,0
7426,NA,NA,NA,NA,NA,NA
7427,NA,NA,NA,NA,NA,NA
7428,NA,NA,NA,NA,NA,NA
7429,NA,NA,NA,NA,NA,NA
7430,NA,NA,NA,NA,NA,NA
7431,8,42,0,4,1,0
7432,5,54,1,4,NA,0
7433,3,52,0,4,0,0
7434,NA,NA,NA,NA,NA,NA
7435,7,23,0,4,NA,0
7436,NA,NA,NA,NA,NA,NA
7437,NA,14,0,0,0,NA
7438,NA,NA,NA,NA,NA,NA
7439,NA,NA,NA,NA,NA,NA
7440,NA,NA,NA,NA,NA,NA
7441,NA,NA,NA,NA,NA,NA
7442,NA,NA,NA,NA,NA,NA
7443,7,52,1,3,3,0
7444,NA,NA,NA,NA,NA,NA
7445,NA,NA,NA,NA,NA,NA
7446,NA,47,1,7,3,NA
7447,NA,45,0,4,0,NA
7448,NA,21,1,6,0,NA
7449,NA,19,0,0,0,NA
7450,NA,17,1,1,0,NA
7451,5,66,0,1,NA,0
7452,NA,NA,NA,NA,NA,NA
7453,2,71,1,1,NA,0
7454,6,64,0,1,NA,0
7455,NA,NA,NA,NA,NA,NA
7456,NA,NA,NA,NA,NA,NA
7457,NA,NA,NA,NA,NA,NA
7458,NA,NA,NA,NA,NA,NA
7459,6,34,1,4,2,0
7460,8,30,0,5,2,0
7461,NA,NA,NA,NA,NA,NA
7462,NA,NA,NA,NA,NA,NA
7463,0,55,0,4,0,0
7464,NA,68,1,1,NA,NA
7465,NA,66,0,4,NA,NA
7466,0,NA,NA,NA,NA,0
7467,NA,NA,NA,NA,NA,NA
7468,NA,NA,NA,NA,NA,NA
7469,NA,NA,NA,NA,NA,NA
7470,6,70,1,4,3,0
7471,7,70,0,4,NA,0
7472,NA,NA,NA,NA,NA,NA
7473,NA,NA,NA,NA,NA,NA
7474,NA,NA,NA,NA,NA,NA
7475,10,42,0,9,1,0
7476,9,37,1,6,0,1
7477,NA,9,0,0,NA,NA
7478,NA,6,0,NA,NA,NA
7479,0,NA,NA,NA,NA,1
7480,NA,48,1,8,2,NA
7481,8,47,0,1,1,0
7482,5,19,0,1,0,0
7483,5,16,1,1,0,0
7484,NA,NA,NA,NA,NA,NA
7485,NA,NA,NA,NA,NA,NA
7486,NA,NA,NA,NA,NA,NA
7487,NA,NA,NA,NA,NA,NA
7488,NA,NA,NA,NA,NA,NA
7489,NA,NA,NA,NA,NA,NA
7490,NA,NA,NA,NA,NA,NA
7491,NA,NA,NA,NA,NA,NA
7492,NA,NA,NA,NA,NA,NA
7493,NA,NA,NA,NA,NA,NA
7494,NA,NA,NA,NA,NA,NA
7495,NA,NA,NA,NA,NA,NA
7496,NA,NA,NA,NA,NA,NA
7497,NA,NA,NA,NA,NA,NA
7498,NA,NA,NA,NA,NA,NA
7499,NA,NA,NA,NA,NA,NA
7500,NA,NA,NA,NA,NA,NA
7501,8,NA,NA,NA,NA,0
7502,NA,NA,NA,NA,NA,NA
7503,NA,NA,NA,NA,NA,NA
7504,NA,46,1,4,NA,NA
7505,5,44,0,4,NA,0
7506,4,16,0,1,0,0
7507,7,14,0,0,NA,0
7508,NA,NA,NA,NA,NA,NA
7509,NA,NA,NA,NA,NA,NA
7510,NA,NA,NA,NA,NA,NA
7511,NA,43,1,10,3,NA
7512,NA,41,0,6,NA,NA
7513,NA,12,0,0,NA,NA
7514,NA,10,0,0,NA,NA
7515,NA,6,1,NA,NA,NA
7516,8,45,1,4,1,0
7517,NA,75,1,2,NA,NA
7518,NA,62,0,4,0,NA
7519,NA,NA,NA,NA,NA,NA
7520,NA,NA,NA,NA,NA,NA
7521,7,39,1,9,3,0
7522,NA,NA,NA,NA,NA,NA
